Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	sample
27	39.8198851912	40.0	40.0	40.0	40.0	40.0	BC15_run2
28	39.8179455562	40.0	40.0	40.0	40.0	40.0	BC15_run2
29	39.8094432238	40.0	40.0	40.0	40.0	40.0	BC15_run2
30	39.8010940813	40.0	40.0	40.0	40.0	40.0	BC15_run2
31	39.798846522	40.0	40.0	40.0	40.0	40.0	BC15_run2
32	39.7783604037	40.0	40.0	40.0	40.0	40.0	BC15_run2
33	39.6865843348	40.0	40.0	40.0	40.0	40.0	BC15_run2
34	39.690843947	40.0	40.0	40.0	40.0	40.0	BC15_run2
35	39.7113107158	40.0	40.0	40.0	40.0	40.0	BC15_run2
36	39.7270320966	40.0	40.0	40.0	40.0	40.0	BC15_run2
37	39.7132108671	40.0	40.0	40.0	40.0	40.0	BC15_run2
38	39.7592698692	40.0	40.0	40.0	40.0	40.0	BC15_run2
39	39.7775692486	40.0	40.0	40.0	40.0	40.0	BC15_run2
40	39.7919663912	40.0	40.0	40.0	40.0	40.0	BC15_run2
41	39.7947569275	40.0	40.0	40.0	40.0	40.0	BC15_run2
42	39.7826717234	40.0	40.0	40.0	40.0	40.0	BC15_run2
43	39.7791820427	40.0	40.0	40.0	40.0	40.0	BC15_run2
44	39.784940115	40.0	40.0	40.0	40.0	40.0	BC15_run2
45	39.7806893947	40.0	40.0	40.0	40.0	40.0	BC15_run2
46	39.7622871259	40.0	40.0	40.0	40.0	40.0	BC15_run2
47	39.7749955139	40.0	40.0	40.0	40.0	40.0	BC15_run2
48	39.7590476172	40.0	40.0	40.0	40.0	40.0	BC15_run2
49	39.7713886749	40.0	40.0	40.0	40.0	40.0	BC15_run2
50	39.7719525257	40.0	40.0	40.0	40.0	40.0	BC15_run2
51	39.7642209352	40.0	40.0	40.0	40.0	40.0	BC15_run2
52	39.7424939868	40.0	40.0	40.0	40.0	40.0	BC15_run2
53	39.7331493676	40.0	40.0	40.0	39.0	40.0	BC15_run2
54	39.7166107659	40.0	40.0	40.0	39.0	40.0	BC15_run2
55	39.7348472893	40.0	40.0	40.0	39.0	40.0	BC15_run2
56	39.7423013697	40.0	40.0	40.0	39.0	40.0	BC15_run2
57	39.7302984934	40.0	40.0	40.0	39.0	40.0	BC15_run2
58	39.7255407147	40.0	40.0	40.0	39.0	40.0	BC15_run2
59	39.7331393344	40.0	40.0	40.0	39.0	40.0	BC15_run2
60	39.7258894917	40.0	40.0	40.0	39.0	40.0	BC15_run2
61	39.7129145096	40.0	40.0	40.0	39.0	40.0	BC15_run2
62	39.7039560752	40.0	40.0	40.0	39.0	40.0	BC15_run2
63	39.7080964183	40.0	40.0	40.0	39.0	40.0	BC15_run2
64	39.7116341113	40.0	40.0	40.0	39.0	40.0	BC15_run2
65	39.7044541224	40.0	40.0	40.0	39.0	40.0	BC15_run2
66	39.7044408696	40.0	40.0	40.0	39.0	40.0	BC15_run2
67	39.7004699365	40.0	40.0	40.0	39.0	40.0	BC15_run2
68	39.6945930218	40.0	40.0	40.0	39.0	40.0	BC15_run2
69	39.6730297502	40.0	40.0	40.0	39.0	40.0	BC15_run2
70	39.6733629473	40.0	40.0	40.0	39.0	40.0	BC15_run2
71	39.6793349455	40.0	40.0	40.0	39.0	40.0	BC15_run2
72	39.6736488867	40.0	40.0	40.0	39.0	40.0	BC15_run2
73	39.6623098526	40.0	40.0	40.0	39.0	40.0	BC15_run2
74	39.6600996767	40.0	40.0	40.0	39.0	40.0	BC15_run2
75	39.6486666246	40.0	40.0	40.0	39.0	40.0	BC15_run2
1	34.8719480029	35.0	35.0	35.0	35.0	35.0	BC11_run1
2	34.8769554215	35.0	35.0	35.0	35.0	35.0	BC11_run1
3	34.8565835865	35.0	35.0	35.0	35.0	35.0	BC11_run1
4	34.8752916166	35.0	35.0	35.0	35.0	35.0	BC11_run1
5	34.8680709912	35.0	35.0	35.0	35.0	35.0	BC11_run1
6	39.542818716	40.0	40.0	40.0	39.0	40.0	BC11_run1
7	39.6733375524	40.0	40.0	40.0	39.0	40.0	BC11_run1
8	39.737457549	40.0	40.0	40.0	39.0	40.0	BC11_run1
9	39.7601187616	40.0	40.0	40.0	39.0	40.0	BC11_run1
10	39.7704157952	40.0	40.0	40.0	40.0	40.0	BC11_run1
11	39.7701953862	40.0	40.0	40.0	40.0	40.0	BC11_run1
12	39.7839227385	40.0	40.0	40.0	40.0	40.0	BC11_run1
13	39.7727896495	40.0	40.0	40.0	40.0	40.0	BC11_run1
14	39.7677548824	40.0	40.0	40.0	40.0	40.0	BC11_run1
15	39.7557920181	40.0	40.0	40.0	40.0	40.0	BC11_run1
16	39.7575830444	40.0	40.0	40.0	40.0	40.0	BC11_run1
17	39.7441032471	40.0	40.0	40.0	40.0	40.0	BC11_run1
18	39.7597500626	40.0	40.0	40.0	40.0	40.0	BC11_run1
19	39.7632219106	40.0	40.0	40.0	40.0	40.0	BC11_run1
20	39.7754916864	40.0	40.0	40.0	40.0	40.0	BC11_run1
21	39.7780764285	40.0	40.0	40.0	40.0	40.0	BC11_run1
22	39.7643529252	40.0	40.0	40.0	40.0	40.0	BC11_run1
23	39.7665146762	40.0	40.0	40.0	40.0	40.0	BC11_run1
24	39.7746254464	40.0	40.0	40.0	40.0	40.0	BC11_run1
25	39.7606215698	40.0	40.0	40.0	40.0	40.0	BC11_run1
26	39.7630269214	40.0	40.0	40.0	40.0	40.0	BC11_run1
27	39.7601712532	40.0	40.0	40.0	40.0	40.0	BC11_run1
28	39.7488313916	40.0	40.0	40.0	40.0	40.0	BC11_run1
29	39.7445738729	40.0	40.0	40.0	40.0	40.0	BC11_run1
30	39.7378307829	40.0	40.0	40.0	40.0	40.0	BC11_run1
31	39.7382445784	40.0	40.0	40.0	40.0	40.0	BC11_run1
32	39.7486226898	40.0	40.0	40.0	40.0	40.0	BC11_run1
33	39.7563186188	40.0	40.0	40.0	40.0	40.0	BC11_run1
34	39.7574351368	40.0	40.0	40.0	40.0	40.0	BC11_run1
35	39.7525390746	40.0	40.0	40.0	40.0	40.0	BC11_run1
36	39.7465887177	40.0	40.0	40.0	40.0	40.0	BC11_run1
37	39.742780764	40.0	40.0	40.0	40.0	40.0	BC11_run1
38	39.7373255521	40.0	40.0	40.0	40.0	40.0	BC11_run1
39	39.7433564997	40.0	40.0	40.0	40.0	40.0	BC11_run1
40	39.7426768526	40.0	40.0	40.0	39.0	40.0	BC11_run1
41	39.7318031348	40.0	40.0	40.0	39.0	40.0	BC11_run1
42	39.7249247545	40.0	40.0	40.0	39.0	40.0	BC11_run1
43	39.7301306077	40.0	40.0	40.0	39.0	40.0	BC11_run1
44	39.7321687096	40.0	40.0	40.0	39.0	40.0	BC11_run1
45	39.7251935543	40.0	40.0	40.0	39.0	40.0	BC11_run1
46	39.7145236928	40.0	40.0	40.0	39.0	40.0	BC11_run1
47	39.7101854333	40.0	40.0	40.0	39.0	40.0	BC11_run1
48	39.7123886842	40.0	40.0	40.0	39.0	40.0	BC11_run1
49	39.7062055416	40.0	40.0	40.0	39.0	40.0	BC11_run1
50	39.6955281023	40.0	40.0	40.0	39.0	40.0	BC11_run1
51	39.6922309247	40.0	40.0	40.0	39.0	40.0	BC11_run1
52	39.7015405122	40.0	40.0	40.0	39.0	40.0	BC11_run1
53	39.6966521163	40.0	40.0	40.0	39.0	40.0	BC11_run1
54	39.7010145441	40.0	40.0	40.0	39.0	40.0	BC11_run1
55	39.6921628666	40.0	40.0	40.0	39.0	40.0	BC11_run1
56	39.6965811241	40.0	40.0	40.0	39.0	40.0	BC11_run1
57	39.6942344142	40.0	40.0	40.0	39.0	40.0	BC11_run1
58	39.6869687288	40.0	40.0	40.0	39.0	40.0	BC11_run1
59	39.6843126902	40.0	40.0	40.0	39.0	40.0	BC11_run1
60	39.6884991365	40.0	40.0	40.0	39.0	40.0	BC11_run1
61	39.6749347993	40.0	40.0	40.0	39.0	40.0	BC11_run1
62	39.6685044773	40.0	40.0	40.0	39.0	40.0	BC11_run1
63	39.6626543575	40.0	40.0	40.0	39.0	40.0	BC11_run1
64	39.6575758272	40.0	40.0	40.0	39.0	40.0	BC11_run1
65	39.66258898	40.0	40.0	40.0	39.0	40.0	BC11_run1
66	39.6508339778	40.0	40.0	40.0	39.0	40.0	BC11_run1
67	39.6550845662	40.0	40.0	40.0	39.0	40.0	BC11_run1
68	39.6510876906	40.0	40.0	40.0	39.0	40.0	BC11_run1
69	39.6475328608	40.0	40.0	40.0	39.0	40.0	BC11_run1
70	39.6485464258	40.0	40.0	40.0	39.0	40.0	BC11_run1
71	39.6377525447	40.0	40.0	40.0	39.0	40.0	BC11_run1
72	39.620610783	40.0	40.0	40.0	39.0	40.0	BC11_run1
73	39.6141905352	40.0	40.0	40.0	39.0	40.0	BC11_run1
74	39.625357213	40.0	40.0	40.0	39.0	40.0	BC11_run1
75	39.6126981495	40.0	40.0	40.0	39.0	40.0	BC11_run1
1	34.7611401204	35.0	35.0	35.0	35.0	35.0	BC6_run2
2	34.8019723271	35.0	35.0	35.0	35.0	35.0	BC6_run2
3	34.8373748544	35.0	35.0	35.0	35.0	35.0	BC6_run2
4	34.8061525144	35.0	35.0	35.0	35.0	35.0	BC6_run2
5	34.7928955522	35.0	35.0	35.0	35.0	35.0	BC6_run2
6	39.1527373231	40.0	39.0	40.0	38.0	40.0	BC6_run2
7	39.3891472253	40.0	39.0	40.0	39.0	40.0	BC6_run2
8	39.5171401145	40.0	40.0	40.0	39.0	40.0	BC6_run2
9	39.4967868598	40.0	40.0	40.0	39.0	40.0	BC6_run2
10	39.6168611859	40.0	40.0	40.0	39.0	40.0	BC6_run2
11	39.6710090884	40.0	40.0	40.0	39.0	40.0	BC6_run2
12	39.5396208727	40.0	40.0	40.0	39.0	40.0	BC6_run2
13	39.6713925403	40.0	40.0	40.0	39.0	40.0	BC6_run2
14	39.6565086196	40.0	40.0	40.0	39.0	40.0	BC6_run2
15	39.6285125133	40.0	40.0	40.0	39.0	40.0	BC6_run2
16	39.5761816118	40.0	40.0	40.0	39.0	40.0	BC6_run2
17	39.5443274178	40.0	40.0	40.0	39.0	40.0	BC6_run2
18	39.6326586574	40.0	40.0	40.0	39.0	40.0	BC6_run2
19	39.4741620733	40.0	40.0	40.0	39.0	40.0	BC6_run2
20	39.6120442814	40.0	40.0	40.0	39.0	40.0	BC6_run2
21	39.6303706652	40.0	40.0	40.0	39.0	40.0	BC6_run2
22	39.6518095564	40.0	40.0	40.0	39.0	40.0	BC6_run2
23	39.5694822389	40.0	40.0	40.0	39.0	40.0	BC6_run2
24	39.6394190086	40.0	40.0	40.0	39.0	40.0	BC6_run2
25	39.6016503023	40.0	40.0	40.0	39.0	40.0	BC6_run2
26	39.6062336867	40.0	40.0	40.0	39.0	40.0	BC6_run2
27	39.5897466229	40.0	40.0	40.0	39.0	40.0	BC6_run2
28	39.65195948	40.0	40.0	40.0	39.0	40.0	BC6_run2
29	39.5742589082	40.0	40.0	40.0	39.0	40.0	BC6_run2
30	39.6237224562	40.0	40.0	40.0	39.0	40.0	BC6_run2
31	39.5200859412	40.0	40.0	40.0	39.0	40.0	BC6_run2
32	39.577299264	40.0	40.0	40.0	39.0	40.0	BC6_run2
33	39.4304388177	40.0	40.0	40.0	39.0	40.0	BC6_run2
34	39.5485535296	40.0	40.0	40.0	39.0	40.0	BC6_run2
35	39.5068035343	40.0	40.0	40.0	39.0	40.0	BC6_run2
36	38.9663423604	40.0	40.0	40.0	39.0	40.0	BC6_run2
37	39.1930354734	40.0	40.0	40.0	39.0	40.0	BC6_run2
38	39.4594376316	40.0	40.0	40.0	39.0	40.0	BC6_run2
39	39.5887093492	40.0	40.0	40.0	39.0	40.0	BC6_run2
40	39.5165933815	40.0	40.0	40.0	39.0	40.0	BC6_run2
41	39.5931335121	40.0	40.0	40.0	39.0	40.0	BC6_run2
42	39.5457223449	40.0	40.0	40.0	39.0	40.0	BC6_run2
43	39.5529919831	40.0	40.0	40.0	39.0	40.0	BC6_run2
44	39.5394289075	40.0	40.0	40.0	39.0	40.0	BC6_run2
45	39.5810480288	40.0	40.0	40.0	39.0	40.0	BC6_run2
46	39.4538731872	40.0	40.0	40.0	39.0	40.0	BC6_run2
47	39.5164249475	40.0	40.0	40.0	39.0	40.0	BC6_run2
48	39.3652707242	40.0	40.0	40.0	39.0	40.0	BC6_run2
49	39.5161833542	40.0	40.0	40.0	39.0	40.0	BC6_run2
50	39.4261342342	40.0	40.0	40.0	39.0	40.0	BC6_run2
51	39.5957056993	40.0	40.0	40.0	39.0	40.0	BC6_run2
52	39.5643717911	40.0	40.0	40.0	39.0	40.0	BC6_run2
53	39.5824090878	40.0	40.0	40.0	39.0	40.0	BC6_run2
54	39.5038505323	40.0	40.0	40.0	39.0	40.0	BC6_run2
55	39.562583367	40.0	40.0	40.0	39.0	40.0	BC6_run2
56	39.529937516	40.0	40.0	40.0	39.0	40.0	BC6_run2
57	39.6255482079	40.0	40.0	40.0	39.0	40.0	BC6_run2
58	39.5003518734	40.0	40.0	40.0	39.0	40.0	BC6_run2
59	39.6967005832	40.0	40.0	40.0	39.0	40.0	BC6_run2
60	39.6974506278	40.0	40.0	40.0	39.0	40.0	BC6_run2
61	39.6707651078	40.0	40.0	40.0	39.0	40.0	BC6_run2
62	39.665588727	40.0	40.0	40.0	39.0	40.0	BC6_run2
63	39.6909539394	40.0	40.0	40.0	39.0	40.0	BC6_run2
64	39.6776649014	40.0	40.0	40.0	39.0	40.0	BC6_run2
65	39.6725689792	40.0	40.0	40.0	39.0	40.0	BC6_run2
66	39.6828178385	40.0	40.0	40.0	39.0	40.0	BC6_run2
67	39.6903884738	40.0	40.0	40.0	39.0	40.0	BC6_run2
68	39.6801554104	40.0	40.0	40.0	39.0	40.0	BC6_run2
69	39.6650017709	40.0	40.0	40.0	39.0	40.0	BC6_run2
70	39.6437464315	40.0	40.0	40.0	39.0	40.0	BC6_run2
71	39.6800781456	40.0	40.0	40.0	39.0	40.0	BC6_run2
72	39.6417359529	40.0	40.0	40.0	39.0	40.0	BC6_run2
73	39.6649220553	40.0	40.0	40.0	39.0	40.0	BC6_run2
74	39.6422473019	40.0	40.0	40.0	39.0	40.0	BC6_run2
75	39.6359061077	40.0	40.0	40.0	39.0	40.0	BC6_run2
1	34.7177838115	35.0	35.0	35.0	35.0	35.0	BC7_run3
2	34.7373647697	35.0	35.0	35.0	35.0	35.0	BC7_run3
3	34.7395439049	35.0	35.0	35.0	35.0	35.0	BC7_run3
4	34.7396011337	35.0	35.0	35.0	35.0	35.0	BC7_run3
5	34.7098795238	35.0	35.0	35.0	35.0	35.0	BC7_run3
6	39.3343911543	40.0	39.0	40.0	39.0	40.0	BC7_run3
7	39.4203896039	40.0	39.0	40.0	39.0	40.0	BC7_run3
8	39.5118933564	40.0	40.0	40.0	39.0	40.0	BC7_run3
9	39.5361486658	40.0	40.0	40.0	39.0	40.0	BC7_run3
10	39.5612685466	40.0	40.0	40.0	39.0	40.0	BC7_run3
11	39.5690265513	40.0	40.0	40.0	39.0	40.0	BC7_run3
12	39.5645701607	40.0	40.0	40.0	39.0	40.0	BC7_run3
13	39.5598673839	40.0	40.0	40.0	39.0	40.0	BC7_run3
14	39.5549978313	40.0	40.0	40.0	39.0	40.0	BC7_run3
15	39.5518696036	40.0	40.0	40.0	39.0	40.0	BC7_run3
16	39.5464413612	40.0	40.0	40.0	39.0	40.0	BC7_run3
17	39.5424656554	40.0	40.0	40.0	39.0	40.0	BC7_run3
18	39.5437989178	40.0	40.0	40.0	39.0	40.0	BC7_run3
19	39.5416938213	40.0	40.0	40.0	39.0	40.0	BC7_run3
20	39.5367777111	40.0	40.0	40.0	39.0	40.0	BC7_run3
21	39.5312152737	40.0	40.0	40.0	39.0	40.0	BC7_run3
22	39.515973793	40.0	40.0	40.0	39.0	40.0	BC7_run3
23	39.5087424638	40.0	40.0	40.0	39.0	40.0	BC7_run3
24	39.5196489057	40.0	40.0	40.0	39.0	40.0	BC7_run3
25	39.5240735653	40.0	40.0	40.0	39.0	40.0	BC7_run3
26	39.5224857981	40.0	40.0	40.0	39.0	40.0	BC7_run3
27	39.5207311923	40.0	40.0	40.0	39.0	40.0	BC7_run3
28	39.5198367825	40.0	40.0	40.0	39.0	40.0	BC7_run3
29	39.5155286076	40.0	40.0	40.0	39.0	40.0	BC7_run3
30	39.5149722198	40.0	40.0	40.0	39.0	40.0	BC7_run3
31	39.5143429742	40.0	40.0	40.0	39.0	40.0	BC7_run3
32	39.5066807619	40.0	40.0	40.0	39.0	40.0	BC7_run3
33	39.5030371163	40.0	40.0	40.0	39.0	40.0	BC7_run3
34	39.5032187583	40.0	40.0	40.0	39.0	40.0	BC7_run3
35	39.5023307089	40.0	40.0	40.0	39.0	40.0	BC7_run3
36	39.4869335582	40.0	40.0	40.0	39.0	40.0	BC7_run3
37	39.4877129554	40.0	40.0	40.0	39.0	40.0	BC7_run3
38	39.4964494249	40.0	40.0	40.0	39.0	40.0	BC7_run3
39	39.4975452984	40.0	40.0	40.0	39.0	40.0	BC7_run3
40	39.4903441977	40.0	40.0	40.0	39.0	40.0	BC7_run3
41	39.4900055016	40.0	40.0	40.0	39.0	40.0	BC7_run3
42	39.4869256085	40.0	40.0	40.0	39.0	40.0	BC7_run3
43	39.4837077747	40.0	40.0	40.0	39.0	40.0	BC7_run3
44	39.4811397276	40.0	40.0	40.0	39.0	40.0	BC7_run3
45	39.4748307039	40.0	40.0	40.0	39.0	40.0	BC7_run3
46	39.4646193999	40.0	40.0	40.0	39.0	40.0	BC7_run3
47	39.4678693875	40.0	40.0	40.0	39.0	40.0	BC7_run3
48	39.4620463796	40.0	40.0	40.0	39.0	40.0	BC7_run3
49	39.4629434962	40.0	40.0	40.0	39.0	40.0	BC7_run3
50	39.4541230249	40.0	40.0	40.0	39.0	40.0	BC7_run3
51	39.4530512724	40.0	40.0	40.0	39.0	40.0	BC7_run3
52	39.4537637382	40.0	40.0	40.0	39.0	40.0	BC7_run3
53	39.4549824441	40.0	40.0	40.0	39.0	40.0	BC7_run3
54	39.4523260029	40.0	40.0	40.0	39.0	40.0	BC7_run3
55	39.4502590595	40.0	40.0	40.0	39.0	40.0	BC7_run3
56	39.4480729813	40.0	40.0	40.0	39.0	40.0	BC7_run3
57	39.4502491504	40.0	40.0	40.0	39.0	40.0	BC7_run3
58	39.4354068492	40.0	40.0	40.0	39.0	40.0	BC7_run3
59	39.4323796161	40.0	40.0	40.0	39.0	40.0	BC7_run3
60	39.4254199931	40.0	40.0	40.0	39.0	40.0	BC7_run3
61	39.4185450043	40.0	39.0	40.0	39.0	40.0	BC7_run3
62	39.4197598478	40.0	40.0	40.0	39.0	40.0	BC7_run3
63	39.4143966673	40.0	39.0	40.0	39.0	40.0	BC7_run3
64	39.4094008755	40.0	39.0	40.0	39.0	40.0	BC7_run3
65	39.4023368938	40.0	39.0	40.0	39.0	40.0	BC7_run3
66	39.3950486135	40.0	39.0	40.0	39.0	40.0	BC7_run3
67	39.3879572656	40.0	39.0	40.0	39.0	40.0	BC7_run3
68	39.3959179314	40.0	39.0	40.0	39.0	40.0	BC7_run3
69	39.3910541043	40.0	39.0	40.0	39.0	40.0	BC7_run3
70	39.3895110464	40.0	39.0	40.0	39.0	40.0	BC7_run3
71	39.3852889277	40.0	39.0	40.0	39.0	40.0	BC7_run3
72	39.3805389708	40.0	39.0	40.0	39.0	40.0	BC7_run3
73	39.3776342213	40.0	39.0	40.0	39.0	40.0	BC7_run3
74	39.3816749342	40.0	39.0	40.0	39.0	40.0	BC7_run3
75	39.3764831406	40.0	39.0	40.0	39.0	40.0	BC7_run3
1	34.5786163452	35.0	35.0	35.0	34.0	35.0	BC9_run3
2	34.2855398402	35.0	35.0	35.0	32.0	35.0	BC9_run3
3	34.5829062288	35.0	35.0	35.0	34.0	35.0	BC9_run3
4	34.3153071389	35.0	35.0	35.0	32.0	35.0	BC9_run3
5	34.1170982424	35.0	35.0	35.0	32.0	35.0	BC9_run3
6	38.4026741857	39.0	39.0	40.0	36.0	40.0	BC9_run3
7	38.5790881852	39.0	39.0	40.0	36.0	40.0	BC9_run3
8	38.5463051652	40.0	39.0	40.0	36.0	40.0	BC9_run3
9	37.9893612442	40.0	38.0	40.0	34.0	40.0	BC9_run3
10	38.5357927703	40.0	39.0	40.0	36.0	40.0	BC9_run3
11	38.5713001872	40.0	39.0	40.0	36.0	40.0	BC9_run3
12	37.8316194998	40.0	38.0	40.0	34.0	40.0	BC9_run3
13	38.589238438	40.0	39.0	40.0	36.0	40.0	BC9_run3
14	38.3743782279	40.0	39.0	40.0	35.0	40.0	BC9_run3
15	38.5670797326	40.0	39.0	40.0	36.0	40.0	BC9_run3
16	38.7870340927	40.0	39.0	40.0	36.0	40.0	BC9_run3
17	39.0201530383	40.0	39.0	40.0	38.0	40.0	BC9_run3
18	39.2204450848	40.0	39.0	40.0	38.0	40.0	BC9_run3
19	37.6385311363	40.0	38.0	40.0	34.0	40.0	BC9_run3
20	38.6785944889	40.0	39.0	40.0	36.0	40.0	BC9_run3
21	38.9541140475	40.0	39.0	40.0	38.0	40.0	BC9_run3
22	39.0540188742	40.0	39.0	40.0	38.0	40.0	BC9_run3
23	38.4092652266	40.0	39.0	40.0	36.0	40.0	BC9_run3
24	38.8087598384	40.0	39.0	40.0	37.0	40.0	BC9_run3
25	38.5862363249	40.0	39.0	40.0	36.0	40.0	BC9_run3
26	38.8218121412	40.0	39.0	40.0	37.0	40.0	BC9_run3
27	38.636212181	40.0	39.0	40.0	36.0	40.0	BC9_run3
28	38.8870445405	40.0	39.0	40.0	37.0	40.0	BC9_run3
29	38.3257811268	40.0	39.0	40.0	36.0	40.0	BC9_run3
30	38.7133552958	40.0	39.0	40.0	36.0	40.0	BC9_run3
31	38.5281682485	40.0	39.0	40.0	36.0	40.0	BC9_run3
32	38.4457466189	40.0	39.0	40.0	36.0	40.0	BC9_run3
33	38.4886095495	40.0	39.0	40.0	36.0	40.0	BC9_run3
34	38.7676596232	40.0	39.0	40.0	37.0	40.0	BC9_run3
35	37.8926228609	40.0	38.0	40.0	34.0	40.0	BC9_run3
36	35.9598048891	40.0	38.0	40.0	27.0	40.0	BC9_run3
37	36.2589889484	39.0	35.0	40.0	27.0	40.0	BC9_run3
38	37.5847580574	39.0	37.0	40.0	34.0	40.0	BC9_run3
39	38.5690791967	40.0	39.0	40.0	36.0	40.0	BC9_run3
40	37.9078885101	39.0	38.0	40.0	34.0	40.0	BC9_run3
41	38.2149931369	39.0	39.0	40.0	35.0	40.0	BC9_run3
42	38.3333365073	40.0	39.0	40.0	35.0	40.0	BC9_run3
43	38.1323528093	40.0	39.0	40.0	34.0	40.0	BC9_run3
44	38.5893682932	40.0	39.0	40.0	36.0	40.0	BC9_run3
45	38.4785561665	40.0	39.0	40.0	35.0	40.0	BC9_run3
46	37.5526282136	40.0	39.0	40.0	34.0	40.0	BC9_run3
47	38.0903408601	40.0	38.0	40.0	35.0	40.0	BC9_run3
48	37.3831448596	39.0	37.0	40.0	34.0	40.0	BC9_run3
49	38.1944931443	39.0	39.0	40.0	35.0	40.0	BC9_run3
50	37.6875787363	39.0	38.0	40.0	34.0	40.0	BC9_run3
51	38.3439429012	40.0	39.0	40.0	36.0	40.0	BC9_run3
52	38.5758951157	40.0	39.0	40.0	36.0	40.0	BC9_run3
53	38.6410999897	40.0	39.0	40.0	36.0	40.0	BC9_run3
54	38.6807331524	40.0	39.0	40.0	36.0	40.0	BC9_run3
55	38.841257852	40.0	39.0	40.0	37.0	40.0	BC9_run3
56	38.3315585726	40.0	39.0	40.0	36.0	40.0	BC9_run3
57	38.9149905972	40.0	39.0	40.0	38.0	40.0	BC9_run3
58	38.5976763351	40.0	39.0	40.0	36.0	40.0	BC9_run3
59	39.1301024238	40.0	39.0	40.0	38.0	40.0	BC9_run3
60	39.1107109669	40.0	39.0	40.0	38.0	40.0	BC9_run3
61	39.1388344708	40.0	39.0	40.0	38.0	40.0	BC9_run3
62	39.1225997544	40.0	39.0	40.0	38.0	40.0	BC9_run3
63	39.0174027785	40.0	39.0	40.0	38.0	40.0	BC9_run3
64	38.9797499113	40.0	39.0	40.0	38.0	40.0	BC9_run3
65	38.9904551526	40.0	39.0	40.0	38.0	40.0	BC9_run3
66	38.9796766973	40.0	39.0	40.0	38.0	40.0	BC9_run3
67	38.9560910418	40.0	39.0	40.0	38.0	40.0	BC9_run3
68	38.9631783604	40.0	39.0	40.0	38.0	40.0	BC9_run3
69	38.9098201433	40.0	39.0	40.0	38.0	40.0	BC9_run3
70	38.8998857031	40.0	39.0	40.0	38.0	40.0	BC9_run3
71	38.942043004	40.0	39.0	40.0	38.0	40.0	BC9_run3
72	38.8922796219	40.0	39.0	40.0	38.0	40.0	BC9_run3
73	38.9323401312	40.0	39.0	40.0	38.0	40.0	BC9_run3
74	38.9316772181	40.0	39.0	40.0	38.0	40.0	BC9_run3
75	38.9246353147	40.0	39.0	40.0	38.0	40.0	BC9_run3
1	34.6949336502	35.0	35.0	35.0	34.0	35.0	BC10_run3
2	34.7072815488	35.0	35.0	35.0	34.0	35.0	BC10_run3
3	34.7061058768	35.0	35.0	35.0	34.0	35.0	BC10_run3
4	34.7054596889	35.0	35.0	35.0	34.0	35.0	BC10_run3
5	34.6726663495	35.0	35.0	35.0	34.0	35.0	BC10_run3
6	39.2590352108	40.0	39.0	40.0	38.0	40.0	BC10_run3
7	39.3272074767	40.0	39.0	40.0	39.0	40.0	BC10_run3
8	39.4153282175	40.0	39.0	40.0	39.0	40.0	BC10_run3
9	39.4390836304	40.0	39.0	40.0	39.0	40.0	BC10_run3
10	39.4636565963	40.0	40.0	40.0	39.0	40.0	BC10_run3
11	39.4715076399	40.0	40.0	40.0	39.0	40.0	BC10_run3
12	39.47347719	40.0	40.0	40.0	39.0	40.0	BC10_run3
13	39.4638209982	40.0	40.0	40.0	39.0	40.0	BC10_run3
14	39.4554232015	40.0	40.0	40.0	39.0	40.0	BC10_run3
15	39.4526601216	40.0	40.0	40.0	39.0	40.0	BC10_run3
16	39.446764423	40.0	40.0	40.0	39.0	40.0	BC10_run3
17	39.4453297884	40.0	40.0	40.0	39.0	40.0	BC10_run3
18	39.4428400153	40.0	40.0	40.0	39.0	40.0	BC10_run3
19	39.4473828276	40.0	40.0	40.0	39.0	40.0	BC10_run3
20	39.4372482618	40.0	40.0	40.0	39.0	40.0	BC10_run3
21	39.4347093979	40.0	40.0	40.0	39.0	40.0	BC10_run3
22	39.4258600357	40.0	40.0	40.0	39.0	40.0	BC10_run3
23	39.4222285711	40.0	40.0	40.0	39.0	40.0	BC10_run3
24	39.4280416162	40.0	40.0	40.0	39.0	40.0	BC10_run3
25	39.4310524479	40.0	40.0	40.0	39.0	40.0	BC10_run3
26	39.427779998	40.0	40.0	40.0	39.0	40.0	BC10_run3
27	39.4229130516	40.0	40.0	40.0	39.0	40.0	BC10_run3
28	39.4194961027	40.0	40.0	40.0	39.0	40.0	BC10_run3
29	39.4159237646	40.0	40.0	40.0	39.0	40.0	BC10_run3
30	39.4005754861	40.0	40.0	40.0	39.0	40.0	BC10_run3
31	39.3896107714	40.0	40.0	40.0	39.0	40.0	BC10_run3
32	39.385582	40.0	40.0	40.0	39.0	40.0	BC10_run3
33	39.3741851675	40.0	40.0	40.0	39.0	40.0	BC10_run3
34	39.3835250116	40.0	39.0	40.0	39.0	40.0	BC10_run3
35	39.3866694624	40.0	40.0	40.0	39.0	40.0	BC10_run3
36	39.3870965371	40.0	40.0	40.0	39.0	40.0	BC10_run3
37	39.3863919	40.0	40.0	40.0	39.0	40.0	BC10_run3
38	39.3883953245	40.0	40.0	40.0	39.0	40.0	BC10_run3
39	39.3817370018	40.0	39.0	40.0	39.0	40.0	BC10_run3
